word1,word2,freq
outcomes,we,2
parts,to,2
photo,art,2
place,de,2
plant,in,21
plants,we,2
please,feel,8
precious,to,2
product,description,2
put,us,8
quite,young,2
random,house,4
reestablishment,of,2
satirical,and,2
see,each,2
seeds,available,2
sending,me,10
services,for,8
shoe,size,2
should,make,21
sisters,in,2
solemnly,promise,2
some,ridiculous,2
someone,you,58
starting,out,2
steam,system,2
stiffs,you,2
storytellers,inc,2
subscribed,to,4
sunday,to,6
swim,in,4
technique,is,4
th,inch,2
that,celebrates,2
the,ballot,24
the,dwarf,4
the,guitar,18
the,internal,5
the,musicians,6
the,nori,2
the,patentee,10
the,polytunnel,2
the,romance,18
the,spread,10
the,threads,9
theyd,be,2
thinking,what,6
tin,tin,4
to,b,19
to,stretch,6
touch,and,4
touched,by,6
twists,in,2
us,officials,8
very,bounds,2
very,quickly,12
vintage,b,2
voices,are,4
watch,film,2
water,through,2
we,plant,2
wear,and,6
websites,meta,4
weekend,the,2
weep,meta,2
well,she,12
well,they,24
weve,already,2
what,compassion,2
will,experience,6
witch,was,2
with,less,25
words,would,2
you,finally,2
you,yet,2
your,meta,80
your,plan,6
15,2.92E+12,26
15,3.02E+12,25
15,2.80E+12,17
15,2.82E+12,14
15,2.86E+12,14
15,2.89E+12,23
15,2.90E+12,25
15,2.91E+12,27
15,2.93E+12,27
15,2.94E+12,26
15,2.95E+12,27
15,2.97E+12,26
15,3.18E+12,14
15,3.19E+12,14
15,3.21E+12,14
15,3.22E+12,14
15,3.23E+12,14
15,3.24E+12,14
15,3.26E+12,14
15,2.75E+12,35
15,2.81E+12,13
15,2.87E+12,13
15,2.88E+11,13
15,3.01E+12,26
15,3.17E+11,13
15,3.25E+12,13
15,3.27E+12,13
15,2.76E+12,33
15,2.77E+12,24
15,2.78E+12,22
15,2.83E+12,11
15,2.96E+12,24
15,2.79E+12,20
15,2.85E+12,9
15,29944896698,20
15,3.00E+12,18
15,3.20E+12,8
15,2.84E+12,7
15,2.98E+12,13
15,2.74E+12,29
15,3.03E+12,17
15,3.16E+12,5
bandai,visual,5
fred,to,5
gallery,style,4
to,cease,4
a,pro,11
a,view,15
boots,can,3
cease,to,11
fill,my,3
grim,reapers,3
really,happen,5
the,dinghy,3
the,element,3
visual,usa,3
a,cyclist,2
a,motivational,2
a,reservation,4
a,saturday,20
a,stand,20
a,whim,6
a,wool,2
aid,the,2
airflow,to,2
along,by,2
also,accept,2
also,get,12
always,knows,2
am,seeing,2
an,infinite,2
and,confusion,4
and,countless,2
and,creating,4
and,dina,2
and,global,6
and,partners,2
and,pasta,2
and,pedals,2
and,practicing,2
anyway,we,2
around,its,6
arrangements,were,2
at,exactly,2
been,dyed,2
begin,and,4
bengal,as,2
bento,which,2
big,picture,6
boat,and,10
boys,there,2
but,yet,10
cairo,meta,2
can,open,2
cause,fred,2
changed,meta,13
class,by,2
collective,throttle,2
coming,at,4
connection,she,2
could,run,2
countless,other,2
cowboy,boots,2
cyclist,because,2
daffodils,are,2
deadline,for,2
delivery,service,2
demonstrates,that,4
despite,being,6
dime,seed,2
dirk,gently,2
down,below,4
east,bengalis,2
element,is,2
element,will,2
embarrassment,and,2
enough,is,4
even,begin,4
everything,has,8
fair,number,2
fatehpur,sikri,2
feel,less,2
first,trip,4
for,fred,2
fudge,fudge,2
games,in,55
getting,together,2
goodbye,to,18
grim,reaper,2
groups,or,2
grove,park,2
hats,and,8
have,friends,17
headphones,i,2
her,most,6
high,from,2
home,videos,2
in,fatehpur,2
indicated,that,10
infinite,number,2
inhabitants,of,4
is,perfectly,8
is,sufficient,2
it,fell,4
its,value,5
job,peach,2
just,exactly,2
justin,boots,2
know,anyone,8
live,by,8
make,meta,19
matter,if,14
mick,and,2
most,obvious,4
motivational,speaker,2
move,in,21
my,good,23
never,said,11
no,superheroes,2
not,appear,6
now,because,8
occurred,to,12
of,comparisons,2
of,grim,2
of,inventors,2
of,mixed,4
of,painting,2
open,or,2
or,projects,2
or,shut,2
own,with,2
page,was,2
parents,he,2
partners,did,2
patient,with,6
people,refusing,2
pop,in,10
portable,i,2
purple,passion,2
quite,like,7
real,blogger,4
really,remember,4
regional,transportation,2
removed,meta,2
restaurant,and,12
said,goodbye,2
see,something,7
shut,the,14
single,grim,2
sitting,outside,2
sofa,and,2
sometimes,feel,2
spread,meta,2
starter,motor,2
struggled,to,14
student,will,2
subcommittee,will,2
sufficient,for,2
team,a,2
tells,her,27
text,meta,16
that,always,8
the,bandai,2
the,carpets,6
the,chili,14
the,comment,6
the,concrete,4
the,diffusers,2
the,dime,12
the,moderates,2
the,offer,16
the,subcommittee,2
the,toast,2
then,make,6
three,kids,2
throttle,and,2
through,many,2
throw,some,4
time,getting,6
titles,will,2
to,dr,2
to,rescue,8
together,they,6
top,was,4
total,cost,2
trailing,edge,5
triss,mother,2
valentines,dinner,2
very,grateful,8
very,restricted,2
voice,acting,2
wannabe,hippy,2
was,mainly,2
was,portable,2
way,which,6
weather,is,59
were,found,22
were,willing,4
west,in,2
where,does,5
will,really,2
with,headphones,2
yoko,hikase,2
you,sit,8
your,coffee,4
your,passion,6
italy,lakes,18
lakes,holidays,18
the,italy,18
28,2.51E+12,31
28,2.22E+12,17
28,2.25E+12,35
28,2.31E+12,23
28,2.36E+12,23
28,2.37E+12,23
28,2.40E+12,14
28,2.47E+12,27
28,2.49E+12,27
28,2.52E+12,35
28,2.53E+12,37
28,2.54E+11,36
28,2.58E+12,37
28,2.59E+11,33
28,2.60E+12,35
28,2.23E+12,20
28,2.24E+12,21
28,2.28E+12,35
28,2.32E+11,22
28,2.35E+12,22
28,2.39E+12,20
28,2.46E+12,26
28,2.48E+12,27
28,2.50E+12,26
28,2.57E+12,35
28,2.27E+12,32
28,2.33E+12,21
28,2.34E+12,21
28,2.45E+12,24
28,2.21E+12,16
28,2.30E+12,30
28,2.38E+12,19
28,2.26E+12,29
28,2.55E+12,27
28,2.61E+11,29
natural,law,9
28,2.20E+12,17
28,2.29E+12,30
28,2.44E+12,13
28,2.56E+12,30
28,2.41E+12,7
28,2.42E+12,7
28,2.43E+11,6
mhz,mhz,5
standing,room,4
the,bereft,4
the,shout,78
care,if,13
dizzy,dancers,5
hate,this,15
in,positano,3
into,and,9
knows,the,27
positano,four,3
pub,names,3
seasons,hotel,3
stamford,house,3
the,packers,28
under,under,3
a,circular,4
a,conflict,8
a,headache,18
a,layout,2
a,material,4
actually,get,6
again,later,4
aloud,from,2
also,you,4
and,disorder,2
and,mhz,2
and,naomi,2
and,popular,2
and,receipts,2
and,tv,4
apartment,i,4
are,interesting,4
as,yet,4
assured,us,2
ball,gag,2
bands,mhz,2
bare,lips,2
been,particularly,2
bereft,to,2
better,that,2
blood,for,2
blustery,day,2
break,this,4
but,please,4
but,relatively,2
causes,you,2
challies,and,2
circumstances,were,2
closely,with,6
composite,image,2
conversation,is,2
daily,map,2
dance,studio,4
data,from,8
did,say,6
discover,will,2
done,because,2
dress,meta,10
each,level,2
fit,i,4
flannel,sheet,2
fold,of,2
follow,these,6
for,time,6
found,i,2
frequency,bands,2
from,writing,4
girly,and,2
gone,with,4
grains,or,2
had,known,6
he,mentioned,2
headache,no,2
health,problems,9
highly,in,2
his,teachings,2
holidays,and,12
holidays,as,2
holidays,for,2
holidays,of,2
honest,with,14
i,trashed,2
idea,you,4
ideas,to,4
it,anymore,8
journey,that,4
khan,has,2
law,was,8
layout,using,2
level,is,4
lives,they,4
lose,one,4
lucys,suppression,2
map,has,2
material,issue,2
me,line,2
members,than,2
mention,a,4
mhz,and,2
mhz,frequency,2
monarchical,and,2
more,from,18
names,are,6
new,plants,2
new,way,12
note,about,2
of,bad,14
of,dataran,2
of,humanity,12
of,lucys,2
of,signal,2
offered,the,6
only,want,6
others,with,4
our,business,7
our,facebook,25
parnell,farmers,2
part,time,10
past,their,2
planet,of,4
plants,that,6
plastic,box,2
popular,rule,2
protein,sources,2
publishing,meta,4
read,of,4
same,ole,4
same,one,6
save,save,4
shops,or,2
showing,off,6
size,with,2
so,badly,10
society,is,6
some,gaming,2
someone,told,4
space,with,2
stage,and,18
stage,with,4
story,within,2
telescope,in,2
that,steak,2
the,arduin,2
the,assembly,23
the,bush,16
the,cats,16
the,disney,8
the,fold,11
the,misstatement,2
the,registration,4
the,rehab,2
the,scenery,6
the,ships,11
the,stamford,2
the,tasks,2
the,tear,2
their,body,2
their,limits,2
there,had,10
this,level,6
this,today,2
tim,challies,2
time,most,2
to,adapt,10
to,five,26
to,skip,6
to,surprise,2
tossing,out,2
trashed,that,2
travel,and,11
up,half,2
vote,in,18
walls,are,8
want,of,2
warranties,and,2
wear,them,12
what,youll,4
who,knew,55
whole,body,2
whole,not,2
wide,open,14
will,remain,27
winner,was,4
would,check,2
youll,discover,2
your,block,2
your,members,4
your,right,18
your,whole,2
yrs,old,10
27,4.62E+12,28
the,regime,9
crossed,my,3
is,cool,14
mystic,moods,3
players,on,9
salmon,burgers,3
the,goalie,3
the,indians,83
the,laughing,5
the,semidecent,3
the,winning,19
=,erin,2
a,commemoration,4
a,fiber,2
a,hair,12
a,masque,2
a,refill,2
a,specialty,2
a,younger,6
above,a,10
absolutely,essential,2
accept,a,8
act,independently,2
again,next,6
aim,to,4
airports,domestic,2
alternatives,to,2
and,alice,2
and,unseelie,2
and,wind,4
another,form,2
are,never,8
assaults,by,2
atlantic,salmon,2
battle,will,2
be,teaching,4
blogging,and,8
book,from,2
bustle,of,2
but,actually,6
by,nancy,2
can,parent,2
card,members,2
chef,tyler,2
clad,foot,2
commands,of,2
commemoration,of,8
committee,tables,2
containers,for,2
country,as,4
derek,lowe,2
deserve,this,2
domestic,terminal,2
double,meta,2
evidence,meta,2
far,worse,2
ferial,day,2
fiber,art,2
fit,meta,16
foot,baths,2
for,certain,10
for,pets,2
foreign,key,2
france,has,2
gccf,is,2
giraffes,tummy,2
great,multitude,2
has,led,13
has,several,8
have,me,18
his,identity,2
holy,cross,2
i,lovd,2
in,elio,2
in,trouble,48
interests,and,6
invention,of,4
iron,king,4
is,responsible,8
isnt,done,2
it,requires,6
its,tough,13
james,a,2
joseph,and,4
just,waiting,10
kneeling,on,2
know,until,2
laughing,accountant,2
laws,and,12
league,soccer,2
little,league,8
local,newspaper,4
looking,nerd,2
made,these,4
marina,mist,2
marriage,in,4
marriage,to,13
marry,me,6
mary,of,2
me,sir,2
months,it,2
more,natural,5
much,they,6
museums,of,2
my,marriage,6
my,nice,2
nancy,and,4
neals,yard,2
nice,boy,2
now,all,22
now,know,11
obedience,to,4
of,city,6
of,faerie,2
of,leaves,2
ooh,ooh,2
our,fellow,2
painful,to,2
paint,i,2
parent,with,2
party,food,2
paul,byrd,2
pay,level,2
phones,and,4
picture,frame,7
planned,for,12
private,adoption,2
probably,only,2
public,institutions,2
queue,up,2
race,day,2
rapport,with,2
recipe,or,2
record,with,8
ride,d,2
said,my,15
saturated,canary,2
say,im,73
score,the,4
seeing,how,2
seelie,and,2
semidecent,looking,2
sensibly,clad,2
she,think,2
so,afraid,2
souls,to,2
spirit,that,6
straight,marriage,2
stuck,with,20
sunrise,and,2
teaching,the,2
that,features,2
that,wont,43
the,faerie,2
the,giraffes,2
the,interests,18
the,kinds,4
the,loo,2
the,merjan,2
the,mixtures,2
the,mystic,4
the,pulse,10
the,seelie,2
the,tripod,6
these,salmon,2
they,looked,12
this,also,16
this,battle,2
this,ebook,2
those,the,4
thought,so,4
times,by,2
to,reserve,2
to,store,14
tonight,at,691
two,to,22
tyler,florence,2
we,so,4
win,it,14
windows,phone,14
winner,in,6
winning,goal,2
without,waiting,2
wouldnt,i,2
wrong,way,8
years,for,17
young,adults,16
younger,generation,7
zone,to,2
24,8.15E+12,38
24,8.25E+12,38
24,8.28E+11,37
24,8.38E+12,20
24,8.41E+12,24
24,8.42E+12,27
24,8.11E+12,30
24,8.14E+12,37
24,8.17E+11,36
24,8.18E+12,37
24,8.21E+12,31
24,8.22E+12,33
24,8.23E+12,35
24,8.27E+12,38
24,8.33E+12,32
24,8.37E+12,19
24,8.39E+11,26
24,8.40E+12,26
24,8.43E+12,26
24,8.44E+12,26
24,8.45E+12,26
24,8.48E+12,26
24,8.12E+12,29
24,8.24E+12,36
24,8.26E+12,36
24,8.29E+12,37
24,8.09E+12,20
24,8.19E+12,34
24,8.46E+12,24
24,8.10E+11,26
24,8.13E+12,30
24,8.36E+12,15
24,8.47E+12,22
24,8.34E+12,28
24,8.16E+12,27
24,8.20E+12,32
24,8.32E+12,27
24,8.35E+12,27
24,8.30E+12,25
24,8.08E+12,13
a,bold,5
by,anyone,3
danish,law,3
his,novel,3
in,scotland,17
of,particular,3
ou,in,3
the,innkeepers,3
the,springfield,3
tv,danmark,3
very,foundation,3
zealand,beaches,3
=,formal,2
a,before,4
a,carpet,2
a,fish,16
a,prominent,6
a,read,2
a,steep,4
academy,of,8
action,has,2
add,tbsp,2
adhd,and,2
against,crusades,2
an,identical,2
and,dry,8
and,film,4
and,flahertys,2
and,onion,8
and,phone,8
and,rewarding,2
and,trust,9
any,idea,4
as,ou,2
baffled,by,2
ball,rolling,2
balloon,animals,2
be,deemed,4
bird,club,2
bold,lip,2
bore,you,2
both,worlds,2
by,employees,2
cadillac,tax,2
car,which,2
carpet,of,2
ceremony,at,2
chalkboard,art,2
character,study,2
cookie,shes,2
couldnt,figure,2
court,st,2
dad,didnt,2
deadly,fish,2
decline,in,19
declined,percent,2
direct,taxation,2
domestic,partners,2
door,on,10
door,your,2
double,denim,2
doubt,meta,12
dr,or,2
during,pregnancy,4
during,that,23
edl,members,5
employees,of,2
everyone,how,2
face,will,2
federation,of,2
film,in,4
first,from,2
fish,in,6
foot,is,2
from,several,4
front,meta,2
fuel,duty,2
gadget,you,2
grades,and,2
hard,at,12
haunting,violet,4
having,had,4
having,her,2
her,birthday,10
her,punishment,2
history,detectives,2
home,again,12
i,hung,2
ice,skating,4
ill,tell,29
im,curious,11
in,months,30
in,simple,2
interesting,word,2
isnt,even,4
ive,fallen,4
journal,meta,4
judged,on,8
june,to,4
lasted,for,2
latest,technology,2
law,on,2
leaves,or,2
lombardy,and,2
london,and,16
look,away,4
lord,archer,2
loses,out,2
lost,souls,2
mayor,of,17
miss,m,2
moved,away,2
movies,the,2
musicians,are,2
muslims,against,2
mustard,and,4
my,professional,4
narrative,that,2
naughty,dog,2
of,intelligence,6
of,lost,2
of,malay,2
of,spots,2
of,transmission,4
oil,to,12
on,copyright,2
on,skill,2
or,meta,135
organisation,is,2
our,economy,2
our,leaders,4
own,facilities,2
pat,buchanan,2
photography,and,4
police,that,4
pop,over,2
quietly,undramatically,2
raises,the,2
read,you,2
readings,for,2
recordings,for,2
recordings,were,2
risk,to,8
road,the,10
salt,water,6
satisfy,the,2
scene,between,2
setting,fruit,2
shall,stand,4
she,wont,10
should,see,8
showing,us,4
side,she,4
simple,terms,2
sing,a,2
skating,rink,2
skill,development,2
so,busy,20
so,stop,6
so,their,2
society,that,6
stained,glass,4
steep,hill,2
style,the,6
styles,and,7
take,another,4
taken,on,10
tax,allowance,2
tbsp,oil,2
technology,in,4
than,four,8
that,door,2
that,precedes,2
that,thing,28
the,cadillac,2
the,choir,2
the,danish,7
the,eucharist,6
the,exhibition,10
the,flute,2
the,gadget,2
the,guard,12
the,hearing,24
the,hemsby,2
the,invites,2
the,ou,2
the,restored,2
the,risks,10
the,ropes,4
the,viral,2
the,yolk,4
their,comments,4
theyve,reached,2
those,recordings,2
three,movies,4
to,copyright,2
to,empower,2
to,production,2
to,whether,10
took,on,10
top,notch,6
turn,left,4
turn,right,4
two,edl,2
uncalled,for,2
until,golden,6
viral,video,4
walk,walk,4
wasnt,mine,2
well,ill,12
what,number,2
which,animal,2
who,think,15
within,us,2
wont,bore,2
53,6.13E+12,33
53,6.15E+12,35
53,6.18E+11,35
53,5.84E+12,14
53,5.85E+12,14
53,5.86E+12,14
53,5.90E+12,14
53,5.91E+12,21
53,5.92E+12,22
53,5.93E+12,14
53,5.98E+12,26
53,6.00E+12,25
53,6.01E+12,25
53,6.03E+12,25
53,6.04E+12,26
53,6.07E+11,24
53,6.08E+12,25
53,6.09E+12,27
53,6.10E+12,25
53,6.11E+12,32
53,6.12E+12,32
53,5.87E+12,13
53,5.89E+11,13
53,5.97E+12,24
53,5.99E+12,24
53,6.02E+12,25
53,6.06E+12,25
53,6.14E+12,32
53,6.16E+12,31
53,6.54E+12,23
53,5.83E+12,12
53,5.88E+12,11
53,6.17E+12,30
53,5.82E+12,9
53,5.96E+12,14
53,6.19E+12,28
53,5.95E+12,7
53,6.05E+12,18
53,5.94E+12,5
53,6.55E+12,17
april,showers,6
pack,aka,4
showers,bring,4
and,success,7
bald,eagle,3
bring,may,3
burkina,faso,3
couldnt,save,3
deaf,child,3
glen,hay,3
hay,falconer,3
is,using,13
lord,is,25
mr,campbell,5
save,it,9
synthetic,leather,3
the,dock,10
vienna,style,3
weapons,display,3
=,expectations,2
=,matt,16
53,6.53E+12,14
a,casserole,4
a,historical,4
a,logo,4
a,memorandum,2
a,mythical,2
a,past,6
a,skincare,2
alarming,the,2
album,as,2
am,for,8
and,dryer,4
and,jered,2
and,partly,2
and,swim,2
and,wasnt,6
are,affected,2
are,sections,2
assured,her,2
banana,bread,20
been,taken,12
blog,will,8
both,feet,2
bowl,add,8
boy,did,6
breed,specific,2
brown,sauce,2
by,growth,2
cards,with,5
career,that,2
changing,it,2
city,in,30
club,penguin,2
countries,will,2
creator,of,11
dance,party,12
de,jure,2
didnt,suffer,2
discovered,on,2
dock,to,2
down,here,33
dr,hasan,2
dr,quackenburg,2
e,cheeses,2
each,spring,2
elves,and,2
embodied,cognition,2
every,person,12
exact,opposite,6
experiences,in,6
falconer,foundation,2
feedback,is,2
find,i,2
flemish,lace,2
for,crunches,2
freshly,painted,2
give,myself,2
gives,some,2
good,right,10
grew,to,7
grief,and,4
growth,spurts,2
guys,on,4
had,infiltrated,2
halladay,and,2
hasan,ali,2
have,passed,10
here,comes,10
high,elves,2
high,or,2
immigration,from,2
in,hot,8
in,western,8
is,march,4
is,thinking,8
is,unsound,2
isnt,your,2
it,oh,8
jack,to,2
jered,weaver,2
judgment,and,2
jure,menteri,2
justice,meta,10
khalid,ibrahim,2
khalid,samad,2
korean,subtitles,2
kumo,had,2
lab,mice,2
language,and,24
leave,for,11
left,side,18
leg,meta,6
like,trying,4
logo,for,4
loss,but,4
lunch,meta,110
machines,as,2
makeup,games,2
masculine,language,2
me,alone,11
memorandum,of,2
menteri,besar,2
mix,in,17
mythical,is,2
night,elves,2
nonwhite,immigrants,2
normal,so,2
not,disturb,4
not,TRUE,28
not,where,2
obviously,i,6
of,nonwhite,2
of,reincarnation,2
of,theories,2
of,thread,2
of,torah,2
of,trauma,2
of,understanding,8
often,do,8
other,areas,2
others,so,4
pack,it,2
pakatan,rakyat,2
paper,so,2
partly,in,2
patterns,i,2
pecan,pie,6
perhaps,we,6
pink,pink,2
planet,the,4
post,we,2
present,the,12
pretty,powerful,2
print,version,2
queso,if,2
read,one,2
reason,the,6
recipe,and,14
reconstructive,surgeries,2
reincarnation,and,2
road,in,21
roy,halladay,2
sassy,peggy,2
selangor,the,2
selling,for,2
set,is,6
several,people,4
side,comes,2
sign,to,2
simple,machines,4
skincare,system,2
someone,holding,2
something,odd,2
sound,judgment,2
speak,the,4
specific,legislation,2
spurts,in,2
taken,from,28
talmudic,institute,2
than,normal,6
that,belief,6
that,focuses,2
that,involve,4
that,right,28
the,bald,4
the,bishops,10
the,campaigners,2
the,components,2
the,dap,2
the,de,4
the,developer,13
the,display,8
the,glen,2
the,headline,6
the,invitation,15
the,lab,6
the,ncr,2
the,pakatan,2
the,queldorei,2
the,sleeve,7
the,statistics,4
the,sunset,10
the,visa,4
the,wheat,4
the,wholesale,2
their,experiences,6
their,tails,2
themselves,from,4
they,let,4
they,taste,2
tights,are,2
to,chuck,2
to,criminalise,2
to,relearn,2
to,sea,4
to,women,10
tom,seaver,2
too,high,24
too,low,4
top,quality,2
torah,study,2
understood,maybe,2
undoubtedly,the,4
unsound,judgment,2
vegan,queso,2
visa,application,2
washer,and,8
we,usually,6
welcomed,by,2
were,selling,2
were,thinking,8
western,esotericism,2
weve,seen,13
white,solids,2
why,ive,2
wild,turkey,4
with,nama,2
world,order,4
would,watch,4
yr,old,59
2.94E+12,min,130
3.34E+12,min,178
3.64E+12,min,142
3.94E+12,min,166
4.14E+12,min,169
4.34E+12,min,155
